kind	symbol	crate	path:line	vis	doc1行	署名
struct	PointCloudBuilder	re-renderer	crates/viewer/re_renderer/src/point_cloud_builder.rs:15	public	Builder for point clouds, making it easy to create [`crate::renderer::PointCloudDrawData`].	
function	depth_offset	re-renderer	crates/viewer/re_renderer/src/point_cloud_builder.rs:152	public	Sets the depth offset for the entire batch.	(self: Self, depth_offset: DepthOffset) -> Self
function	add_points_slow	re-renderer	crates/viewer/re_renderer/src/point_cloud_builder.rs:168	public	Add several 3D points.	(self: Self, positions: &[Vec3], radii: &[Size], colors: &[Color32], picking_ids: &[PickingLayerInstanceId]) -> Self
function	add_points	re-renderer	crates/viewer/re_renderer/src/point_cloud_builder.rs:188	public	Add several 3D points	(self: Self, positions_and_radii: &[PositionRadius], colors: &[Color32], picking_ids: &[PickingLayerInstanceId]) -> Self
function	new	re-renderer	crates/viewer/re_renderer/src/point_cloud_builder.rs:30	public		(ctx: &RenderContext) -> Self
function	add_points_2d	re-renderer	crates/viewer/re_renderer/src/point_cloud_builder.rs:309	public	Adds several 2D points (assumes Z=0). Uses an autogenerated depth value, the same for all points passed.	(self: Self, positions: &[Vec3], radii: &[Size], colors: &[Color32], picking_ids: &[PickingLayerInstanceId]) -> Self
function	flags	re-renderer	crates/viewer/re_renderer/src/point_cloud_builder.rs:323	public	Adds (!) flags for this batch.	(self: Self, flags: PointCloudBatchFlags) -> Self
function	enable_shading	re-renderer	crates/viewer/re_renderer/src/point_cloud_builder.rs:330	public	Sets [`PointCloudBatchFlags::FLAG_ENABLE_SHADING`] for this batch.	(self: Self, enabled: bool) -> Self
function	enable_alpha_blending	re-renderer	crates/viewer/re_renderer/src/point_cloud_builder.rs:348	public	Renders this batch with premultiplied-alpha blending in the transparent draw phase.	(self: Self, enabled: bool) -> Self
function	picking_object_id	re-renderer	crates/viewer/re_renderer/src/point_cloud_builder.rs:357	public	Sets the picking object id for the current batch.	(self: Self, picking_object_id: PickingLayerObjectId) -> Self
function	sort_order	re-renderer	crates/viewer/re_renderer/src/point_cloud_builder.rs:372	public	Opts into per-frame back-to-front sorting with a caller-owned cache.	(self: Self, sort_order_cache: PointCloudSortOrderCache) -> Self
function	push_additional_outline_mask_ids_for_range	re-renderer	crates/viewer/re_renderer/src/point_cloud_builder.rs:385	public	Pushes additional outline mask ids for a specific range of points.	(self: Self, range: Range<u32>, ids: OutlineMaskPreference) -> Self
function	reserve	re-renderer	crates/viewer/re_renderer/src/point_cloud_builder.rs:43	public	Returns number of points that can be added without reallocation.	(self: &mut Self, expected_number_of_additional_points: usize) -> Result<usize, CpuWriteGpuReadError>
function	radius_boost_in_ui_points_for_outlines	re-renderer	crates/viewer/re_renderer/src/point_cloud_builder.rs:59	public	Boosts the size of the points by the given amount of ui-points for the purpose of drawing outlines.	(self: &mut Self, radius_boost_in_ui_points_for_outlines: f32)
function	batch	re-renderer	crates/viewer/re_renderer/src/point_cloud_builder.rs:68	public	Start of a new batch.	(self: &mut Self, label: impl/dyn) -> PointCloudBatchBuilder
function	batch_with_info	re-renderer	crates/viewer/re_renderer/src/point_cloud_builder.rs:81	public		(self: &mut Self, info: PointCloudBatchInfo) -> PointCloudBatchBuilder
function	into_draw_data	re-renderer	crates/viewer/re_renderer/src/point_cloud_builder.rs:95	public	Finalizes the builder and returns a point cloud draw data with all the points added so far.	(self: Self) -> Result<PointCloudDrawData, PointCloudDrawDataError>
function	renderer_name	re-renderer	crates/viewer/re_renderer/src/queueable_draw_data.rs:16	default	Returns the name of the renderer that this draw data is associated with.	(self: &Self) -> &str
function	renderer_key	re-renderer	crates/viewer/re_renderer/src/queueable_draw_data.rs:21	default	Returns the key of the renderer that this draw data is associated with.	(self: &Self, ctx: &RenderContext) -> RendererTypeId
struct	QueueableDrawData	re-renderer	crates/viewer/re_renderer/src/queueable_draw_data.rs:43	public	Type erased draw data that can be submitted directly to the view builder.	
function	from	re-renderer	crates/viewer/re_renderer/src/queueable_draw_data.rs:46	default		(draw_data: D) -> Self
function	deref	re-renderer	crates/viewer/re_renderer/src/queueable_draw_data.rs:55	default		(self: &Self) -> &Target
trait	TypeErasedDrawData	re-renderer	crates/viewer/re_renderer/src/queueable_draw_data.rs:7	public	Utility trait for implementing dynamic dispatch within [`QueueableDrawData`].	
function	collect_drawables	re-renderer	crates/viewer/re_renderer/src/queueable_draw_data.rs:9	default	See [`DrawData::collect_drawables`].	(self: &Self, view_info: &DrawableCollectionViewInfo, collector: &mut DrawableCollector)
function	from	re-renderer	crates/viewer/re_renderer/src/rect.rs:103	default		(rect: RectInt) -> Self
struct_field	extent	re-renderer	crates/viewer/re_renderer/src/rect.rs:12	public	The size of the rectangle.	UVec2
function	from_middle_and_extent	re-renderer	crates/viewer/re_renderer/src/rect.rs:17	public		(middle: IVec2, size: UVec2) -> Self
function	width	re-renderer	crates/viewer/re_renderer/src/rect.rs:25	public		(self: Self) -> u32
function	height	re-renderer	crates/viewer/re_renderer/src/rect.rs:30	public		(self: Self) -> u32
function	min	re-renderer	crates/viewer/re_renderer/src/rect.rs:35	public		(self: Self) -> IVec2
function	clone	re-renderer	crates/viewer/re_renderer/src/rect.rs:4	default		(self: &Self) -> RectInt
function	fmt	re-renderer	crates/viewer/re_renderer/src/rect.rs:4	default		(self: &Self, f: &mut Formatter) -> Result
function	max	re-renderer	crates/viewer/re_renderer/src/rect.rs:40	public		(self: Self) -> IVec2
function	wgpu_origin	re-renderer	crates/viewer/re_renderer/src/rect.rs:45	public		(self: Self) -> Origin3d
struct	RectInt	re-renderer	crates/viewer/re_renderer/src/rect.rs:5	public	A 2D rectangle with integer coordinates.	
function	wgpu_extent	re-renderer	crates/viewer/re_renderer/src/rect.rs:54	public		(self: Self) -> Extent3d
function	clone	re-renderer	crates/viewer/re_renderer/src/rect.rs:64	default		(self: &Self) -> RectF32
function	fmt	re-renderer	crates/viewer/re_renderer/src/rect.rs:64	default		(self: &Self, f: &mut Formatter) -> Result
struct	RectF32	re-renderer	crates/viewer/re_renderer/src/rect.rs:65	public	A 2D rectangle with float coordinates.	
struct_field	min	re-renderer	crates/viewer/re_renderer/src/rect.rs:69	public	The corner with the smallest coordinates.	Vec2
struct_field	extent	re-renderer	crates/viewer/re_renderer/src/rect.rs:72	public	The size of the rectangle. Supposed to be positive.	Vec2
function	max	re-renderer	crates/viewer/re_renderer/src/rect.rs:83	public		(self: Self) -> Vec2
function	center	re-renderer	crates/viewer/re_renderer/src/rect.rs:88	public		(self: Self) -> Vec2
struct_field	min	re-renderer	crates/viewer/re_renderer/src/rect.rs:9	public	The corner with the smallest coordinates.	IVec2
function	scale_extent	re-renderer	crates/viewer/re_renderer/src/rect.rs:93	public		(self: Self, factor: f32) -> Self
function	create_renderer	re-renderer	crates/viewer/re_renderer/src/renderer/debug_overlay.rs:156	default		(ctx: &RenderContext) -> Self
function	draw	re-renderer	crates/viewer/re_renderer/src/renderer/debug_overlay.rs:238	default		(self: &Self, render_pipelines: &GpuRenderPipelinePoolAccessor, _phase: DrawPhase, pass: &mut RenderPass, draw_instructions: &[DrawInstruction<RendererDrawData>]) -> Result<(), DrawError>
struct	DebugOverlayRenderer	re-renderer	crates/viewer/re_renderer/src/renderer/debug_overlay.rs:43	public		
function	clone	re-renderer	crates/viewer/re_renderer/src/renderer/debug_overlay.rs:48	default		(self: &Self) -> DebugOverlayError
function	fmt	re-renderer	crates/viewer/re_renderer/src/renderer/debug_overlay.rs:48	default		(self: &Self, f: &mut Formatter) -> Result
function	fmt	re-renderer	crates/viewer/re_renderer/src/renderer/debug_overlay.rs:48	default		(self: &Self, __formatter: &mut Formatter) -> Result
enum	DebugOverlayError	re-renderer	crates/viewer/re_renderer/src/renderer/debug_overlay.rs:49	public		
struct_field	0	re-renderer	crates/viewer/re_renderer/src/renderer/debug_overlay.rs:51	default		TextureFormat
variant	UnsupportedTextureFormat	re-renderer	crates/viewer/re_renderer/src/renderer/debug_overlay.rs:51	default		tuple(1)
function	clone	re-renderer	crates/viewer/re_renderer/src/renderer/debug_overlay.rs:60	default		(self: &Self) -> DebugOverlayDrawData
struct	DebugOverlayDrawData	re-renderer	crates/viewer/re_renderer/src/renderer/debug_overlay.rs:61	public	Debug overlay for quick & dirty display of texture contents.	
function	collect_drawables	re-renderer	crates/viewer/re_renderer/src/renderer/debug_overlay.rs:68	default		(self: &Self, _view_info: &DrawableCollectionViewInfo, collector: &mut DrawableCollector)
function	new	re-renderer	crates/viewer/re_renderer/src/renderer/debug_overlay.rs:85	public		(ctx: &RenderContext, debug_texture: &GpuTexture, screen_resolution: UVec2, overlay_rect: RectInt) -> Result<Self, DebugOverlayError>
struct	DepthCloud	re-renderer	crates/viewer/re_renderer/src/renderer/depth_cloud.rs:130	public		
struct_field	world_from_rdf	re-renderer	crates/viewer/re_renderer/src/renderer/depth_cloud.rs:133	public	The extrinsics of the camera used for the projection,	Affine3A
struct_field	depth_camera_intrinsics	re-renderer	crates/viewer/re_renderer/src/renderer/depth_cloud.rs:138	public	The intrinsics of the camera used for the projection.	Mat3
struct_field	world_depth_from_texture_depth	re-renderer	crates/viewer/re_renderer/src/renderer/depth_cloud.rs:141	public	Multiplier to get world-space depth from whatever is in [`Self::depth_texture`].	f32
struct_field	point_radius_from_world_depth	re-renderer	crates/viewer/re_renderer/src/renderer/depth_cloud.rs:144	public	Point radius is calculated as world-space depth times this value.	f32
struct_field	min_max_depth_in_world	re-renderer	crates/viewer/re_renderer/src/renderer/depth_cloud.rs:147	public	The minimum and maximum depth value in world-space, for use with the colormap.	[f32; N]
struct_field	depth_dimensions	re-renderer	crates/viewer/re_renderer/src/renderer/depth_cloud.rs:150	public	The dimensions of the depth texture in pixels.	UVec2
struct_field	depth_texture	re-renderer	crates/viewer/re_renderer/src/renderer/depth_cloud.rs:155	public	The actual data from the depth texture.	GpuTexture2D
struct_field	colormap	re-renderer	crates/viewer/re_renderer/src/renderer/depth_cloud.rs:158	public	Configures color mapping mode.	Colormap
struct_field	outline_mask_id	re-renderer	crates/viewer/re_renderer/src/renderer/depth_cloud.rs:161	public	Option outline mask id preference.	OutlineMaskPreference
struct_field	picking_object_id	re-renderer	crates/viewer/re_renderer/src/renderer/depth_cloud.rs:164	public	Picking object id that applies for the entire depth cloud.	PickingLayerObjectId
function	world_space_bbox	re-renderer	crates/viewer/re_renderer/src/renderer/depth_cloud.rs:172	public	World-space bounding-box.	(self: &Self) -> BoundingBox
struct	DepthClouds	re-renderer	crates/viewer/re_renderer/src/renderer/depth_cloud.rs:201	public		
struct_field	clouds	re-renderer	crates/viewer/re_renderer/src/renderer/depth_cloud.rs:202	public		Vec<DepthCloud>
struct_field	radius_boost_in_ui_points_for_outlines	re-renderer	crates/viewer/re_renderer/src/renderer/depth_cloud.rs:203	public		f32
function	clone	re-renderer	crates/viewer/re_renderer/src/renderer/depth_cloud.rs:216	default		(self: &Self) -> DepthCloudDrawData
struct	DepthCloudDrawData	re-renderer	crates/viewer/re_renderer/src/renderer/depth_cloud.rs:217	public		
function	collect_drawables	re-renderer	crates/viewer/re_renderer/src/renderer/depth_cloud.rs:224	default		(self: &Self, view_info: &DrawableCollectionViewInfo, collector: &mut DrawableCollector)
enum	DepthCloudDrawDataError	re-renderer	crates/viewer/re_renderer/src/renderer/depth_cloud.rs:245	public		
struct_field	0	re-renderer	crates/viewer/re_renderer/src/renderer/depth_cloud.rs:247	default		TextureFormat
variant	TextureFormatNotSupported	re-renderer	crates/viewer/re_renderer/src/renderer/depth_cloud.rs:247	default		tuple(1)
function	new	re-renderer	crates/viewer/re_renderer/src/renderer/depth_cloud.rs:251	public		(ctx: &RenderContext, depth_clouds: &DepthClouds) -> Result<Self, DepthCloudDrawDataError>
struct	DepthCloudRenderer	re-renderer	crates/viewer/re_renderer/src/renderer/depth_cloud.rs:350	public		
function	create_renderer	re-renderer	crates/viewer/re_renderer/src/renderer/depth_cloud.rs:360	default		(ctx: &RenderContext) -> Self
function	draw	re-renderer	crates/viewer/re_renderer/src/renderer/depth_cloud.rs:483	default		(self: &Self, render_pipelines: &GpuRenderPipelinePoolAccessor, phase: DrawPhase, pass: &mut RenderPass, draw_instructions: &[DrawInstruction<RendererDrawData>]) -> Result<(), DrawError>
function	clone	re-renderer	crates/viewer/re_renderer/src/renderer/generic_skybox.rs:19	default		(self: &Self) -> GenericSkyboxType
function	default	re-renderer	crates/viewer/re_renderer/src/renderer/generic_skybox.rs:19	default		() -> GenericSkyboxType
function	eq	re-renderer	crates/viewer/re_renderer/src/renderer/generic_skybox.rs:19	default		(self: &Self, other: &GenericSkyboxType) -> bool
function	fmt	re-renderer	crates/viewer/re_renderer/src/renderer/generic_skybox.rs:19	default		(self: &Self, f: &mut Formatter) -> Result
enum	GenericSkyboxType	re-renderer	crates/viewer/re_renderer/src/renderer/generic_skybox.rs:20	public	The type of generic skybox to render.	
variant	GradientDark	re-renderer	crates/viewer/re_renderer/src/renderer/generic_skybox.rs:22	default		unit
variant	GradientBright	re-renderer	crates/viewer/re_renderer/src/renderer/generic_skybox.rs:23	default		unit
struct	GenericSkybox	re-renderer	crates/viewer/re_renderer/src/renderer/generic_skybox.rs:41	public	Renders a generated skybox from a color gradient	
function	clone	re-renderer	crates/viewer/re_renderer/src/renderer/generic_skybox.rs:46	default		(self: &Self) -> GenericSkyboxDrawData
struct	GenericSkyboxDrawData	re-renderer	crates/viewer/re_renderer/src/renderer/generic_skybox.rs:47	public		
function	collect_drawables	re-renderer	crates/viewer/re_renderer/src/renderer/generic_skybox.rs:54	default		(self: &Self, _view_info: &DrawableCollectionViewInfo, collector: &mut DrawableCollector)
function	new	re-renderer	crates/viewer/re_renderer/src/renderer/generic_skybox.rs:71	public		(ctx: &RenderContext, typ: GenericSkyboxType) -> Self
function	clone	re-renderer	crates/viewer/re_renderer/src/renderer/lines.rs:109	default		(self: &Self) -> LineVertex
struct	LineVertex	re-renderer	crates/viewer/re_renderer/src/renderer/lines.rs:110	public		
struct_field	position	re-renderer	crates/viewer/re_renderer/src/renderer/lines.rs:111	public		Vec3
struct_field	strip_index	re-renderer	crates/viewer/re_renderer/src/renderer/lines.rs:114	public		u32
function	clone	re-renderer	crates/viewer/re_renderer/src/renderer/lines.rs:131	default		(self: &Self) -> LineStripInfo
struct	LineStripInfo	re-renderer	crates/viewer/re_renderer/src/renderer/lines.rs:132	public		
struct_field	color	re-renderer	crates/viewer/re_renderer/src/renderer/lines.rs:134	public	[`ecolor::Color32`] is `repr(align(4))` so we can't use it in `repr(packed)`.	UnalignedColor32
struct_field	stippling	re-renderer	crates/viewer/re_renderer/src/renderer/lines.rs:135	public		u8
