kind	symbol	crate	path:line	vis	doc1行	署名
function	fmt	motolii-core	core/motolii-core/src/time.rs:22	default		(self: &Self, __formatter: &mut Formatter) -> Result
function	fmt	motolii-core	core/motolii-core/src/time.rs:22	default		(self: &Self, f: &mut Formatter) -> Result
function	try_sub	motolii-core	core/motolii-core/src/time.rs:221	public		(self: Self, rhs: Self) -> Result<Self, RationalTimeError>
enum	RationalTimeError	motolii-core	core/motolii-core/src/time.rs:23	public		
function	try_mul	motolii-core	core/motolii-core/src/time.rs:235	public		(self: Self, rhs: Self) -> Result<Self, RationalTimeError>
function	try_mul_i64	motolii-core	core/motolii-core/src/time.rs:245	public		(self: Self, rhs: i64) -> Result<Self, RationalTimeError>
variant	ZeroDenominator	motolii-core	core/motolii-core/src/time.rs:25	default		unit
variant	Overflow	motolii-core	core/motolii-core/src/time.rs:27	default		unit
function	clone	motolii-core	core/motolii-core/src/time.rs:272	default		(self: &Self) -> Fps
function	eq	motolii-core	core/motolii-core/src/time.rs:272	default		(self: &Self, other: &Fps) -> bool
function	fmt	motolii-core	core/motolii-core/src/time.rs:272	default		(self: &Self, f: &mut Formatter) -> Result
function	hash	motolii-core	core/motolii-core/src/time.rs:272	default		(self: &Self, state: &mut __H)
function	serialize	motolii-core	core/motolii-core/src/time.rs:272	default		(self: &Self, __serializer: __S) -> Result<Ok, Error>
struct	Fps	motolii-core	core/motolii-core/src/time.rs:273	public	フレームレート(num/den フレーム毎秒)。例: 30fps = 30/1、29.97fps = 30000/1001。	
function	clone	motolii-core	core/motolii-core/src/time.rs:278	default		(self: &Self) -> FpsError
function	eq	motolii-core	core/motolii-core/src/time.rs:278	default		(self: &Self, other: &FpsError) -> bool
function	fmt	motolii-core	core/motolii-core/src/time.rs:278	default		(self: &Self, __formatter: &mut Formatter) -> Result
function	fmt	motolii-core	core/motolii-core/src/time.rs:278	default		(self: &Self, f: &mut Formatter) -> Result
enum	FpsError	motolii-core	core/motolii-core/src/time.rs:279	public		
variant	NonPositive	motolii-core	core/motolii-core/src/time.rs:281	default		unit
function	deserialize	motolii-core	core/motolii-core/src/time.rs:290	default		(deserializer: D) -> Result<Self, Error>
function	try_new	motolii-core	core/motolii-core/src/time.rs:301	public	正値かつ既約。`60/2` → `30/1`(D1g / M2E-16同型)。	(num: i64, den: i64) -> Result<Self, FpsError>
function	num	motolii-core	core/motolii-core/src/time.rs:312	public		(self: Self) -> i64
function	den	motolii-core	core/motolii-core/src/time.rs:316	public		(self: Self) -> i64
function	frame_duration	motolii-core	core/motolii-core/src/time.rs:321	public	1フレームの長さ。Fpsの正値不変条件により常に成功する。	(self: Self) -> RationalTime
function	as_f64	motolii-core	core/motolii-core/src/time.rs:328	public		(self: Self) -> f64
function	format_ffmpeg_seek_before_frame	motolii-core	core/motolii-core/src/time.rs:336	public	ffmpeg `-ss` 用: 目的フレームの半フレーム手前の秒文字列(小数6桁)。	(frame: i64, fps: Fps) -> Result<String, RationalTimeError>
function	deserialize	motolii-core	core/motolii-core/src/time.rs:37	default		(deserializer: D) -> Result<Self, Error>
function	eq	motolii-core	core/motolii-core/src/time.rs:394	default		(self: &Self, other: &Self) -> bool
function	hash	motolii-core	core/motolii-core/src/time.rs:403	default		(self: &Self, state: &mut H)
function	partial_cmp	motolii-core	core/motolii-core/src/time.rs:410	default		(self: &Self, other: &Self) -> Option<Ordering>
function	cmp	motolii-core	core/motolii-core/src/time.rs:416	default		(self: &Self, other: &Self) -> Ordering
function	try_new	motolii-core	core/motolii-core/src/time.rs:50	public	M2E-16: den==0拒否・符号正規化・既約化・0/x→0/1・オーバーフローはErr。	(num: i64, den: i64) -> Result<Self, RationalTimeError>
function	from_seconds	motolii-core	core/motolii-core/src/time.rs:54	public		(secs: i64) -> Self
function	num	motolii-core	core/motolii-core/src/time.rs:58	public		(self: Self) -> i64
function	den	motolii-core	core/motolii-core/src/time.rs:62	public		(self: Self) -> i64
function	as_seconds_f64	motolii-core	core/motolii-core/src/time.rs:67	public	表示・デバッグ用途のみ。比較や演算にはf64を使わないこと。	(self: Self) -> f64
function	try_from_frame	motolii-core	core/motolii-core/src/time.rs:77	public	フレーム番号から時刻へ(frame / fps)。	(frame: i64, fps: Fps) -> Result<Self, RationalTimeError>
function	try_to_frame_floor	motolii-core	core/motolii-core/src/time.rs:85	public	時刻が属するフレーム番号(床関数)。負の時刻でも数学的な床を返す。	(self: Self, fps: Fps) -> Result<i64, RationalTimeError>
function	try_to_frame_round	motolii-core	core/motolii-core/src/time.rs:90	public	時刻に最も近いフレーム番号(有理数最近傍。半端はゼロから遠ざかる)。	(self: Self, fps: Fps) -> Result<i64, RationalTimeError>
module	motolii_css_metrics	motolii-css-metrics	ui/motolii-css-metrics/src/lib.rs:1	public	wraps: blitz-dom+stylo(CSS 計算値抽出)。見た目を決めない・書き換えない器具	
function	select	motolii-css-metrics	ui/motolii-css-metrics/src/lib.rs:136	public	`selector` に合う行を文書順で全部返す。	(rows: &[Value], selector: &str) -> Vec<&Value>
function	select_one	motolii-css-metrics	ui/motolii-css-metrics/src/lib.rs:145	public	`selector` に合う最初の行。**存在しなければ Err**(発注の受入条件)。	(rows: &[Value], selector: &str) -> Result<&Value, String>
struct	Panel	motolii-css-metrics	ui/motolii-css-metrics/src/lib.rs:39	public	既知の1枚の名乗り・mock ファイル名・既定 viewport。	
struct_field	name	motolii-css-metrics	ui/motolii-css-metrics/src/lib.rs:40	public		&str
struct_field	file	motolii-css-metrics	ui/motolii-css-metrics/src/lib.rs:42	public	`next/reference/mocks/` 内のファイル名。	&str
struct_field	default_viewport	motolii-css-metrics	ui/motolii-css-metrics/src/lib.rs:43	public		(u32, u32)
function	html_path	motolii-css-metrics	ui/motolii-css-metrics/src/lib.rs:49	public	mock への絶対パス。`CARGO_MANIFEST_DIR`(この crate)起点なので	(self: &Self) -> PathBuf
function	mock_path	motolii-css-metrics	ui/motolii-css-metrics/src/lib.rs:55	public	`next/reference/mocks/<file>` への絶対パス(cwd 非依存)。	(file: &str) -> PathBuf
constant	PANELS	motolii-css-metrics	ui/motolii-css-metrics/src/lib.rs:65	public	既知の2枚(next/ の library mock)。旧 timeline-library.html は next/ に	
function	extract	motolii-css-metrics	ui/motolii-css-metrics/src/lib.rs:85	public	文書1つを layout まで解いて、`<body>` 配下の全 Element(+生成 pseudo box)	(html_path: &Path, viewport: (u32, u32)) -> Result<Vec<Value>, String>
module	motolii_engine	motolii-engine	engine/motolii-engine/src/lib.rs:1	public	wraps: motolii-store + motolii-compositor — **1フレームを出す唯一の経路**。	
function	clone	motolii-engine	engine/motolii-engine/src/lib.rs:130	default		(self: &Self) -> ObservationCamera
function	eq	motolii-engine	engine/motolii-engine/src/lib.rs:130	default		(self: &Self, other: &ObservationCamera) -> bool
function	fmt	motolii-engine	engine/motolii-engine/src/lib.rs:130	default		(self: &Self, f: &mut Formatter) -> Result
struct	ObservationCamera	motolii-engine	engine/motolii-engine/src/lib.rs:131	public	観測視点(裁定157) — 作業用の見る位置。**Document には乗らない** —	
struct_field	pan	motolii-engine	engine/motolii-engine/src/lib.rs:133	public	comp 中心からのパン量(ピクセル、world 単位)。`ResolvedCamera::center` と同じ規約。	[f32; N]
struct_field	zoom	motolii-engine	engine/motolii-engine/src/lib.rs:135	public	1.0 が既定。`ResolvedCamera::zoom` と同じ規約(値が大きいほど拡大)。	f32
function	default	motolii-engine	engine/motolii-engine/src/lib.rs:139	default		() -> Self
struct	Engine	motolii-engine	engine/motolii-engine/src/lib.rs:159	public		
function	new	motolii-engine	engine/motolii-engine/src/lib.rs:210	public		() -> Result<Self, EngineError>
function	with_device	motolii-engine	engine/motolii-engine/src/lib.rs:233	public	**裁定171 v2(M4、supervisor 裁定でこのメソッドを additive 許可)**。iced	(device: Device, queue: Queue) -> Result<Self, EngineError>
function	render_frame	motolii-engine	engine/motolii-engine/src/lib.rs:256	public	**唯一の評価経路**。Document のある時刻の姿を1枚の RGBA8 にする。	(self: &mut Self, view: &StoreView, t: RationalTime) -> Result<Vec<u8>, EngineError>
function	layer_failures	motolii-engine	engine/motolii-engine/src/lib.rs:277	public	**A05 隔離の読み出し口**(Q3: 黙って握りつぶさない)。直近の	(self: &Self) -> &[String]
function	render_frame_without_background	motolii-engine	engine/motolii-engine/src/lib.rs:291	public	市松「AE型の透明可視化モード」専用の入力(裁定141)。[`Self::render_frame`]と	(self: &mut Self, view: &StoreView, t: RationalTime) -> Result<Vec<u8>, EngineError>
function	render_frame_with_view_camera	motolii-engine	engine/motolii-engine/src/lib.rs:309	public	観測視点(裁定157)で描く第二エントリ。[`Self::render_frame`]と**同じ合成器・	(self: &mut Self, view: &StoreView, t: RationalTime, observation: &ObservationCamera) -> Result<Vec<u8>, EngineError>
function	fmt	motolii-engine	engine/motolii-engine/src/lib.rs:40	default		(self: &Self, f: &mut Formatter) -> Result
function	fmt	motolii-engine	engine/motolii-engine/src/lib.rs:40	default		(self: &Self, __formatter: &mut Formatter) -> Result
function	from	motolii-engine	engine/motolii-engine/src/lib.rs:40	default		(source: TextRenderError) -> Self
function	from	motolii-engine	engine/motolii-engine/src/lib.rs:40	default		(source: VectorError) -> Self
function	from	motolii-engine	engine/motolii-engine/src/lib.rs:40	default		(source: MediaError) -> Self
function	from	motolii-engine	engine/motolii-engine/src/lib.rs:40	default		(source: CompositorError) -> Self
function	source	motolii-engine	engine/motolii-engine/src/lib.rs:40	default		(self: &Self) -> Option<&impl/dyn>
enum	EngineError	motolii-engine	engine/motolii-engine/src/lib.rs:41	public		
struct_field	0	motolii-engine	engine/motolii-engine/src/lib.rs:43	default		CompositorError
variant	Compositor	motolii-engine	engine/motolii-engine/src/lib.rs:43	default		tuple(1)
struct_field	0	motolii-engine	engine/motolii-engine/src/lib.rs:45	default		MediaError
variant	Media	motolii-engine	engine/motolii-engine/src/lib.rs:45	default		tuple(1)
struct_field	0	motolii-engine	engine/motolii-engine/src/lib.rs:47	default		String
variant	Time	motolii-engine	engine/motolii-engine/src/lib.rs:47	default		tuple(1)
struct_field	0	motolii-engine	engine/motolii-engine/src/lib.rs:49	default		String
variant	Store	motolii-engine	engine/motolii-engine/src/lib.rs:49	default		tuple(1)
variant	NoComposition	motolii-engine	engine/motolii-engine/src/lib.rs:51	default		unit
struct_field	0	motolii-engine	engine/motolii-engine/src/lib.rs:57	default		BlendMode
variant	UnsupportedBlendMode	motolii-engine	engine/motolii-engine/src/lib.rs:57	default	**BL4(2026-08-22)時点でもう構築されない**——`motolii_store::BlendMode` の17値	tuple(1)
function	render_resolved_to_texture	motolii-engine	engine/motolii-engine/src/lib.rs:667	public	**裁定171 v2(M4)— zero-copy GPU 出力、resolve 済みスナップショット版**。	(self: &mut Self, comp: CompSpec, background: [f32; N], camera: ResolvedCamera, t: RationalTime, resolved: &[ResolvedLayer], text_documents: &HashMap<LayerId, TextDocument>) -> Result<(Texture, TextureView), EngineError>
function	render_resolved_to_texture_with_shapes	motolii-engine	engine/motolii-engine/src/lib.rs:693	public	[`Self::render_resolved_to_texture`]の拡張版(2026-08-22、シェイプが画に	(self: &mut Self, comp: CompSpec, background: [f32; N], camera: ResolvedCamera, t: RationalTime, resolved: &[ResolvedLayer], text_documents: &HashMap<LayerId, TextDocument>, shape_documents: &HashMap<LayerId, Vec<ShapeNode>>) -> Result<(Texture, TextureView), EngineError>
function	render_frame_to_texture	motolii-engine	engine/motolii-engine/src/lib.rs:736	public	[`Self::render_resolved_to_texture`]の `&StoreView<'_>` 版	(self: &mut Self, view: &StoreView, t: RationalTime) -> Result<(Texture, TextureView), EngineError>
function	apply_matte	motolii-engine	engine/motolii-engine/src/lib.rs:778	public	**BL4 track matte 消費**。`target`(matte を持つ本体、既に texture が乗った	(self: &mut Self, comp: CompSpec, camera: ResolvedCamera, target: &Layer, matte_source: &Layer, mode: MatteMode) -> Result<Layer, EngineError>
struct_field	0	motolii-engine	engine/motolii-engine/src/lib.rs:78	default		Matte
variant	UnsupportedMatte	motolii-engine	engine/motolii-engine/src/lib.rs:78	default	**この発注(テキスト+matte 結線、2026-08-22)で `render_frame` 経路はもう	tuple(1)
function	cached_frame_count	motolii-engine	engine/motolii-engine/src/lib.rs:808	public	実測用。抱えているフレーム数。	(self: &Self) -> usize
function	cached_text_texture_count	motolii-engine	engine/motolii-engine/src/lib.rs:815	public	実測用。抱えている text texture の枚数([`TextCacheKey`] 鍵の数)——	(self: &Self) -> usize
function	cached_shape_texture_count	motolii-engine	engine/motolii-engine/src/lib.rs:821	public	実測用。抱えている shape texture の枚数([`ShapeCacheKey`] 鍵の数)——	(self: &Self) -> usize
struct_field	0	motolii-engine	engine/motolii-engine/src/lib.rs:84	default		TextRenderError
variant	Text	motolii-engine	engine/motolii-engine/src/lib.rs:84	default	`LayerSource::Text` のラスタライズ失敗(`crate::text::rasterize_text_document`	tuple(1)
struct_field	0	motolii-engine	engine/motolii-engine/src/lib.rs:90	default		VectorError
variant	Shape	motolii-engine	engine/motolii-engine/src/lib.rs:90	default	`LayerSource::Shape` のラスタライズ失敗(`crate::shape::rasterize_shapes` が	tuple(1)
module	mask	motolii-engine	engine/motolii-engine/src/mask.rs:1	public	mask 消化(裁定160 発注γ)の第1切片 — `motolii-vector` の CPU ラスタライザを	
function	fmt	motolii-engine	engine/motolii-engine/src/mask.rs:100	default		(self: &Self, __formatter: &mut Formatter) -> Result
function	fmt	motolii-engine	engine/motolii-engine/src/mask.rs:100	default		(self: &Self, f: &mut Formatter) -> Result
function	from	motolii-engine	engine/motolii-engine/src/mask.rs:100	default		(source: CoverageSizeMismatch) -> Self
function	from	motolii-engine	engine/motolii-engine/src/mask.rs:100	default		(source: VectorError) -> Self
