kind	owner	field_or_literal	value	file	line	context	suggested_token	verdict
token_ref	colors	state_selected	token	next/ui/motolii-timeline-pane/src/rail.rs	368	colors.state_selected	state_selected	GREEN
token_ref	colors	surface_hover	token	next/ui/motolii-timeline-pane/src/rail.rs	372	colors.surface_hover	surface_hover	GREEN
token_ref	colors	border_hairline_weak	token	next/ui/motolii-timeline-pane/src/rail.rs	380	colors.border_hairline_weak	border_hairline_weak	GREEN
utility_ref	theme	theme.stroke.hairline	token	next/ui/motolii-timeline-pane/src/rail.rs	381	theme.stroke.hairline	theme.stroke.hairline	GREEN
token_ref	dims	row_height	token	next/ui/motolii-timeline-pane/src/rail.rs	413	dims.row_height	row_height	GREEN
token_ref	colors	action_active	token	next/ui/motolii-timeline-pane/src/rail.rs	420	colors.action_active	action_active	GREEN
token_ref	colors	text_secondary	token	next/ui/motolii-timeline-pane/src/rail.rs	420	colors.text_secondary	text_secondary	GREEN
raw_literal		0	0	next/ui/motolii-timeline-pane/src/rail.rs	438	padding	rail_padding	IGNORED_ZERO
token_ref	colors	surface_hover	token	next/ui/motolii-timeline-pane/src/rail.rs	447	colors.surface_hover	surface_hover	GREEN
utility_ref	theme	theme.text.caption	token	next/ui/motolii-timeline-pane/src/rail.rs	478	theme.text.caption	theme.text.caption	GREEN
token_ref	colors	text_secondary	token	next/ui/motolii-timeline-pane/src/rail.rs	479	colors.text_secondary	text_secondary	GREEN
utility_ref	theme	theme.space.l	token	next/ui/motolii-timeline-pane/src/rail.rs	486	theme.space.l	theme.space.l	GREEN
token_ref	colors	timeline_row_zebra	token	next/ui/motolii-timeline-pane/src/rail.rs	489	colors.timeline_row_zebra	timeline_row_zebra	GREEN
token_ref	colors	border_hairline_weak	token	next/ui/motolii-timeline-pane/src/rail.rs	494	colors.border_hairline_weak	border_hairline_weak	GREEN
utility_ref	theme	theme.stroke.hairline	token	next/ui/motolii-timeline-pane/src/rail.rs	495	theme.stroke.hairline	theme.stroke.hairline	GREEN
token_ref	dims	row_height	token	next/ui/motolii-timeline-pane/src/ruler.rs	103	dims.row_height	row_height	GREEN
utility_ref	theme	theme.stroke.hairline	token	next/ui/motolii-timeline-pane/src/ruler.rs	219	theme.stroke.hairline	theme.stroke.hairline	GREEN
token_ref	colors	surface_raised	token	next/ui/motolii-timeline-pane/src/ruler.rs	224	colors.surface_raised	surface_raised	GREEN
token_ref	colors	border_default	token	next/ui/motolii-timeline-pane/src/ruler.rs	242	colors.border_default	border_default	GREEN
token_ref	colors	way_timeline	token	next/ui/motolii-timeline-pane/src/ruler.rs	260	colors.way_timeline	way_timeline	GREEN
utility_ref	theme	theme.space.m	token	next/ui/motolii-timeline-pane/src/transport.rs	195	theme.space.m	theme.space.m	GREEN
utility_ref	theme	theme.space.m	token	next/ui/motolii-timeline-pane/src/transport.rs	197	theme.space.m	theme.space.m	GREEN
utility_ref	theme	theme.space.m	token	next/ui/motolii-timeline-pane/src/transport.rs	202	theme.space.m	theme.space.m	GREEN
utility_ref	theme	theme.text.body	token	next/ui/motolii-timeline-pane/src/transport.rs	207	theme.text.body	theme.text.body	GREEN
token_ref	dims	inspector_value_width	token	next/ui/motolii-timeline-pane/src/transport.rs	209	dims.inspector_value_width	inspector_value_width	GREEN
raw_literal		0.0	0.0	next/ui/motolii-timeline-pane/src/transport.rs	210	padding	transport_padding	IGNORED_ZERO
utility_ref	theme	theme.space.xs	token	next/ui/motolii-timeline-pane/src/transport.rs	210	theme.space.xs	theme.space.xs	GREEN
utility_ref	theme	theme.space.s	token	next/ui/motolii-timeline-pane/src/transport.rs	215	theme.space.s	theme.space.s	GREEN
utility_ref	theme	theme.text.body	token	next/ui/motolii-timeline-pane/src/transport.rs	218	theme.text.body	theme.text.body	GREEN
token_ref	colors	text_primary	token	next/ui/motolii-timeline-pane/src/transport.rs	220	colors.text_primary	text_primary	GREEN
token_ref	dims	timeline_transport_gap	token	next/ui/motolii-timeline-pane/src/transport.rs	228	dims.timeline_transport_gap	timeline_transport_gap	GREEN
raw_literal		0.0	0.0	next/ui/motolii-timeline-pane/src/transport.rs	230	padding	transport_padding	IGNORED_ZERO
utility_ref	theme	theme.space.s	token	next/ui/motolii-timeline-pane/src/transport.rs	230	theme.space.s	theme.space.s	GREEN
token_ref	dims	timeline_transport_height	token	next/ui/motolii-timeline-pane/src/transport.rs	233	dims.timeline_transport_height	timeline_transport_height	GREEN
token_ref	colors	surface_panel	token	next/ui/motolii-timeline-pane/src/transport.rs	238	colors.surface_panel	surface_panel	GREEN
token_ref	colors	text_muted	token	next/ui/motolii-timeline-pane/src/transport.rs	247	colors.text_muted	text_muted	GREEN
utility_ref	theme	theme.text.caption	token	next/ui/motolii-timeline-pane/src/transport.rs	247	theme.text.caption	theme.text.caption	GREEN
token_ref	colors	action_active	token	next/ui/motolii-timeline-pane/src/transport.rs	269	colors.action_active	action_active	GREEN
token_ref	colors	text_secondary	token	next/ui/motolii-timeline-pane/src/transport.rs	269	colors.text_secondary	text_secondary	GREEN
utility_ref	theme	theme.text.body	token	next/ui/motolii-timeline-pane/src/transport.rs	272	theme.text.body	theme.text.body	GREEN
token_ref	dims	timeline_transport_button_width	token	next/ui/motolii-timeline-pane/src/transport.rs	282	dims.timeline_transport_button_width	timeline_transport_button_width	GREEN
raw_literal		0	0	next/ui/motolii-timeline-pane/src/transport.rs	284	padding	transport_padding	IGNORED_ZERO
token_ref	colors	surface_hover	token	next/ui/motolii-timeline-pane/src/transport.rs	290	colors.surface_hover	surface_hover	GREEN
design_const		TARGET_PX_PER_BUCKET	2.0	next/ui/motolii-timeline-pane/src/waveform_view.rs	54	const	target_px_per_bucket	GREEN_POLICY
